number of nodes flipped: 2125
0.000349114290713,0.987323951730748
0.000628622133657,0.155599341616525
0.000694956673162,0.901436625186875
0.00070027062775,0.088562327082379
0.000981537534288,0.563983659170329
0.001005224476401,0.711159176691403
0.00153208523743,0.940491529191543
0.002026313624276,0.874232773285829
0.002107982271977,0.633376994793451
0.002207254398662,0.52096846363613
0.003474899298767,0.811572872379984
0.004071534481763,0.692270097417093
0.004168490004862,0.724726357752595
0.004982500308445,0.311813565435629
0.005331193236196,0.125809346133858
0.005413461395931,0.020426284358765
0.005416057877674,0.833429344373396
0.005727216647523,0.365596750381595
0.005854585941868,0.853468713169145
0.005894015304826,0.297173779642619
0.006237782919879,0.939995852435915
0.006584630339289,0.346613111664744
0.007125198035472,0.918783215101392
0.007819730710527,0.805458217777873
0.008387164647458,0.615855072561214
0.008426429580161,0.586497885999527
0.008449872664856,0.112751277796893
0.00912558497365,0.220206133930873
0.010521199694753,0.251557624285624
0.010852197858517,0.359376651275406
0.011428328247701,0.327999485304828
0.011452068558517,0.985744149723492
0.012065885189235,0.720529763290104
0.012506326558615,0.697509615394789
0.013073405013317,0.074166805597014
0.013531851846044,0.578377622338227
0.013811117632849,0.19172465717154
0.013992257523189,0.061252943327538
0.014289070484952,0.042643419400743
0.01462832854837,0.570785358644466
0.015852059180702,0.234243433004984
0.016222115210686,0.789447115772375
0.016402273902908,0.594224813398531
0.017213700129995,0.79488588113242
0.017389308538185,0.934251686639321
0.017420682961993,0.60998806869495
0.01747401760086,0.783930095124994
0.017652553659073,0.663005661330896
0.017781809077564,0.264072263656965
0.017859007296167,0.283222547014044
0.019343328422346,0.614293526798251
0.019725234330366,0.498966917655224
0.020189724207823,0.248217645163436
0.020532368949386,0.234788622458536
0.020990037963749,0.258564185069728
0.021398632163475,0.338455118016879
0.021425435109909,0.269441132208022
0.022284441277083,0.954109747569794
0.022375232765106,0.548969227904622
0.022807151119905,0.715475757623002
0.023181643108238,0.196289318955797
0.02329118378545,0.088686471983671
0.02348185669467,0.661555071321161
0.023654444980867,0.099537976603631
0.023994839431341,0.98079088972532
0.024011275726194,0.616464637193159
0.024070240485473,0.893809750739265
0.024231369426168,0.738939382790392
0.024260475042345,0.71254524138015
0.02469873561147,0.542551563606273
0.024802832651128,0.868853510736018
0.024884005628654,0.588358307680362
0.02492229425785,0.916988384385087
