Column 1,Column 2
0.413938821888767,0.165598310080024
0.37987604440134,0.485634250931964
0.619248979077421,0.339658433338517
0.772358723153827,0.302622889719617
0.866982466018873,0.557788533012113
0.357385223330996,0.470127583302428
0.862577828964632,0.390981373410134
0.520308715248302,0.252924094957142
0.740774844440135,0.389105152876326
0.416727899288233,0.684413319228071
0.634676747826707,0.351169097952733
0.435361541890387,0.365537240576108
0.246632025421405,0.43981337955082
0.318746311932236,0.663222433417666
0.557126618483375,0.102010088935914
0.583272586954451,0.340099239780207
0.49776204640243,0.393574032099974
0.477889441879092,0.792953884314362
0.050622494912366,0.454570055396635
0.11583284887577,0.509733848967136
0.488097934810238,0.706896551736368
0.661304698816405,0.623925227961728
0.25028123610992,0.497884048468933
0.500246669322779,0.498239692196225
0.700328344739712,0.295730591884978
0.943164265814225,0.452419838352125
0.502756710163047,0.929181770067374
0.531754941398454,0.388185330821352
0.893783662819084,0.497617951239672
0.906148345906874,0.577906971427221
0.198998128427016,0.411907545699376
0.690655118355711,0.659014888765414
0.439317359338304,0.627017861894696
0.606562466428487,0.754552926715717
0.523558407934012,0.883843954518375
0.317826479365667,0.653279008440125
0.59416748179562,0.586709657725547
0.526222499170189,0.540759555384274
0.320054376436072,0.380554798119349
0.368430366726275,0.503046603249743
0.367577581920786,0.5211684210511
0.313910449768656,0.583568932399231
0.634199876146438,0.618324719102328
0.475125481628036,0.923314566879374
0.791557815786243,0.633566053669035
0.700188467773498,0.315069193420552
0.713511393125042,0.570050291294828
0.570273528926645,0.386876725758737
0.551924026831882,0.084481762983945
0.459434541183488,0.897724487330171
0.547020990842864,0.57174747464681
0.277661003021722,0.332287109112422
0.145093633645691,0.627948676610289
0.573193895473391,0.148262930112568
0.607555694001374,0.598533436679331
0.491468712635125,0.957166056509273
0.731660544682316,0.274882475893627
0.847173414765548,0.519464526535665
0.630183625438366,0.774297365950396
0.264160639571372,0.583104757465417
0.304868883488649,0.454047795008835
0.425662973205884,0.741334575934008
0.881625299141532,0.565591477067277
0.406013712934011,0.433766975807369
0.651531157460546,0.812193704942
0.68024354239327,0.517029694956218
0.449415588619738,0.89185890332383
0.422016855050811,0.653702238390295
0.745265771344644,0.65493164284375
0.390071239452711,0.293800803569579
0.214701040063686,0.657930591507454
0.733491905346513,0.27193002846599
0.44107670344041,0.775807208369443
0.38162173056454,0.50518487416586
0.458432105720569,0.724351707935924
0.381228648607894,0.880629894407064
0.726023171254008,0.670256532916196
0.625574641040574,0.762609154486807
0.174518284173012,0.421795809428007
0.512321095947323,0.239082584532541
0.514798020979715,0.01577776963432
0.669251639254195,0.638769370620022
0.684251462377826,0.655473085352768
0.683601907551911,0.593932834890109
0.359806187814724,0.588825762268269
0.388917118171928,0.685028206650233
0.383188602434296,0.292802532733962
0.719416511425273,0.232640160027472
0.53990057473361,0.885372376811339
0.466142448591757,0.34832724656743
0.247215878100578,0.317933666242474
0.431166471688695,0.657296978405867
0.454841567502865,0.242387995647534
0.108753548344786,0.506296145619868
0.761711841968199,0.486573238854914
0.354061865999877,0.515333703793382
0.567023765526997,0.168498569875667
0.834426804599157,0.347255935908944
0.301306933194952,0.663043283349
0.639775895736742,0.380689062116725
0.620817383067298,0.634918914405428
0.417980058623595,0.833947383519285
0.770243279690525,0.628246823347698
0.365707599704843,0.174578077839938
0.430268815959427,0.916262089793683
0.554972044440964,0.416701310363576
0.637151449798893,0.612421930809684
0.65284543075501,0.170231664194293
0.667051307128063,0.694338992462698
0.540139867478753,0.485110870791778
0.765596264914353,0.574272035762467
0.244577790612121,0.51899999345775
0.26336040113837,0.450583754901204
0.094658371423548,0.46967648433121
0.511332988218172,0.7190558196181
0.407174456776517,0.493738844935382
0.282173551692867,0.709219834498545
0.236292269182996,0.281948363942706
0.505968921878794,0.05213225043547
0.337651647309693,0.513991227938144
0.391168081799832,0.545824473002968
0.673637463345933,0.435670488341791
0.37024121281526,0.354856086249147
0.260079411500744,0.583363769785518
0.745399006006817,0.52147144291489
0.488298903603895,0.894579291363467
0.47538647316429,0.146245350939873
0.729717387228944,0.501318926536638
0.291436763701844,0.692433388527019
0.33707123487171,0.603049205700881
0.3350367400672,0.282921467233155
0.334669981778464,0.833370189667464
0.34130828265435,0.545904011960795
0.431144916565301,0.774174475658269
0.37627780411411,0.81754769045189
0.708844997798225,0.48116555826251
0.609466887338162,0.146327627413991
0.696998486200547,0.506858597593649
0.318929263963462,0.709382028921394
0.415793095555983,0.32540673086689
0.419780142090118,0.396947433014105
0.358089102783452,0.268529885122762
0.844070619556301,0.485346214961125
0.531963838920192,0.259914278437264
0.556921726539248,0.134780729660886
0.18863709322089,0.50819727428198
0.261329271590076,0.553045751903764
0.588695258392082,0.431686027899285
0.156272197148126,0.44146679792638
0.430798488646662,0.199719930665698
0.617552714278842,0.175195134875137
0.53504745369751,0.225921930014309
0.594566981088829,0.593972981188325
0.374697644956745,0.175395367399467
0.818549122789778,0.622242626134838
0.44174622202711,0.469087665971126
