Column 1,Column 2
0.076933813028205,0.712946756002383
0.72470259514742,0.248796481626039
0.006161992545629,0.2476570772153
0.068538413198799,0.235490930703994
0.857794279191793,0.898185147619637
0.675764695810562,0.661052455224098
0.34796180998474,0.553381632085455
0.59617224482214,0.09209065041627
0.213920497060741,0.245885722575361
0.056762673463664,0.33465760255363
0.28961014041068,0.43990659729333
0.951888683940768,0.507801746552853
0.840044449802854,0.152646277040404
0.742356491944497,0.009531741426928
0.732121627032207,0.725156635101931
0.997871992710679,0.465881361356068
0.518666861208371,0.147606616896611
0.243049731999421,0.552443365655544
0.289338268696019,0.296506115565413
0.520952617614473,0.409998009225078
0.889940798606117,0.70905274987452
0.717772069615031,0.951833184059968
0.275523058976064,0.18406801494345
0.294648574706646,0.312629353290177
0.8273780394953,0.336260514535415
0.555187319050156,0.190238341383624
0.359252191789119,0.932367015019291
0.290977160372008,0.974249816137892
0.369581264166648,0.444871114247099
0.303867205256801,0.957598193220561
0.366287572432456,0.534668718236687
0.445544010078478,0.128181684749246
0.787034221603573,0.238636953891238
0.634291993365147,0.177620860375922
0.756348168559585,0.577990211397084
0.118839233339055,0.50776963574985
0.930465550248889,0.493625044274879
0.062210501083627,0.861139299250986
0.400196621269238,0.328922625694772
0.674795407168175,0.974131313386565
0.06044689898081,0.422083592403674
0.999858796626517,0.874566028100765
0.811574080125805,0.623515135868901
0.7634523140355,0.049060242209113
0.211994807535493,0.204231589080696
0.649536796522247,0.237770820591276
0.344077808483471,1.88669561936861E-05
0.561844998303308,0.259869878875848
0.38557010502465,0.841630408001633
0.84829001535856,0.606048460612047
0.433039801136889,0.928584893234651
0.210320230208361,0.174392866019706
0.700733452355393,0.403620622545657
0.467757401345057,0.760968953243407
0.038880455985029,0.354321918821272
0.308022422701964,0.799524584506288
0.645961398027704,0.816656243061839
0.951750542208754,0.675315301705932
0.630444090275815,0.378215002212975
0.272974410813699,0.779525694920867
0.387597540369254,0.060740100353715
0.94730795666275,0.734643061779877
0.874992472347825,0.850911406865448
0.136197101297994,0.055757104695427
0.498328585288616,0.390882270880735
0.861402285062633,0.111533717364084
0.594036289469239,0.608681655125207
0.1778394921332,0.761794327253538
0.591493715576992,0.695854961688321
0.24450238898104,0.966429747872112
0.78854181494496,0.434520418145574
0.268753892622338,0.499972536625403
0.916078537545717,0.807507487379542
0.494988926586438,0.771004063888262
0.13890528503253,0.605081690011007
0.830957196607466,0.836208220117777
0.297883702640207,0.745253166889332
0.090160010815816,0.335755487393112
0.246742359377709,0.760573243338609
0.919725525386736,0.843974129943609
0.707043223251649,0.647276589813443
0.550316983348945,0.743732736576589
0.72790921549196,0.159766966407082
0.231342750622156,0.330041034546792
0.606868577839018,0.712464980766567
0.294635361683126,0.207899928343251
0.727234606889581,0.387356257891954
0.183037374621883,0.426322123329098
0.929201451880486,0.08374019759868
0.402064329608282,0.211837071429395
0.087104582625846,0.462871995482371
0.65534036285753,0.38304078040871
0.92128788569602,0.174483622532302
0.770965494142487,0.486819288511593
0.559918063995109,0.533636312938773
0.31740453991869,0.413230627477006
0.825549411927155,0.579436181285761
0.781100193779801,0.852985196736219
0.462325530437078,0.901160314833624
0.075432678978786,0.951760829026478
0.731766461410769,0.617186042630388
0.215812755123893,0.331998219258856
0.553868423111186,0.229740295212589
0.076379241889202,0.21459884425048
0.574099439047817,0.022577108519947
0.251907628775711,0.170909559034102
0.972893651740093,0.699858079089942
0.168298233965355,0.020201912378905
0.926512233992909,0.192379491823456
0.829106962858307,0.702135254859
0.284513910109475,0.535680365116213
0.717807072055146,0.90670712734944
0.957591255871607,0.253176197180863
0.899142955153886,0.707685192732817
0.734310928965277,0.420778087431659
0.709831230221235,0.263889553309332
0.130934119711292,0.909353299609895
0.652317500000073,0.838561980924167
0.658122665597632,0.022996234063423
0.276086519898215,0.175485138156444
0.40105350570391,0.34086221733504
0.186024203644359,0.236479674641805
0.690283083675241,0.000401877545494
0.699092893387544,0.628755880950501
0.213625192170637,0.681774137792728
0.799508077131394,0.735352572972667
0.383307012966887,0.814828599954178
0.618433044334989,0.761716520227544
0.380816356847171,0.698602238571415
0.459748413786298,0.426325672857071
0.223631199289907,0.081847424493842
0.200319182692416,0.161194612958777
0.748010204463937,0.575648440300007
0.062079447180411,0.371508806393439
0.910019934175114,0.150378843172686
0.589614834249515,0.444676650125329
0.696071059392335,0.687898166338609
0.98622040635558,0.090020876796329
0.635432944623718,0.07875869545813
0.143008432429573,0.24144267187629
0.670322168319492,0.697566033505926
0.306538366413251,0.964781591166372
0.884602909143089,0.272630450138866
0.658384726786991,0.340114663727473
0.87381459779545,0.135892706903344
0.986963343110485,0.348476720749911
0.90847933808994,0.658896313834528
0.905801197053282,0.594153453571016
0.434152544566524,0.309524489040971
0.404609977056455,0.738251935641501
0.118883446439465,0.236203186619227
0.96496136333575,0.697759889875365
0.230923880268324,0.826863009721902
0.226289671597716,0.69451010145753
0.708641358520037,0.442598909176516
0.345007172663302,0.858868908315329
0.869017915131557,0.969224185791235
0.669240709448779,0.312396727794093
0.33418157102832,0.707484640059871
0.334971188602634,0.690347762533978
0.175548247434474,0.65735302363941
0.599431920086264,0.533229240499067
0.727895926323836,0.342824104295549
0.114020565494544,0.960033770449029
0.410389092485252,0.421721124628907
0.070558522364133,0.408950820678546
0.413390329336027,0.462918179097814
0.120786681884213,0.101149679879478
0.461400226871219,0.443339535517589
0.127461695589843,0.551310122006512
0.406225386706152,0.694767802255156
0.979496684098592,0.377307829538475
0.586311753355396,0.054866096394262
0.381259573278163,0.062100047120181
0.548074207861484,0.602219328514411
0.402392002134048,0.701014881029056
0.043147663861385,0.209201330672777
0.793548705314591,0.911244895678011
0.378650665620291,0.854731248716859
0.040043525058133,0.757944566072898
0.920753306556726,0.481917674336243
0.6906648512797,0.823546955558317
0.093961980731977,0.994339036262076
0.73316478222863,0.09530874371225
0.939505893800139,0.839389102635112
0.067927761599004,0.590572509358295
0.195642628524905,0.230596111152004
0.925262193533165,0.146982616786065
0.922545939762164,0.455126304185758
0.289195061049429,0.728115897728176
0.543605709890435,0.279679260387876
0.821080424778231,0.198113989459037
0.304603601608431,0.651615655172223
0.617510400176302,0.685277170412233
0.84636775743021,0.234595451918087
0.579696296565723,0.361082255634097
0.679503736385656,0.256677427203662
0.146845941246789,0.542630468257705
0.73041280175607,0.584148394287087
0.305841737608804,0.561309795248568
